dwd_wh_dsc_outbound_line_dtl_di.wms_company_id,dwd_wh_dsc_outbound_line_dtl_di.wms_company_name,dwd_wh_dsc_outbound_line_dtl_di.wms_warehouse_id,dwd_wh_dsc_outbound_line_dtl_di.wms_warehouse_name,dwd_wh_dsc_outbound_line_dtl_di.sku_code,dwd_wh_dsc_outbound_line_dtl_di.sku_name,dwd_wh_dsc_outbound_line_dtl_di.sku_desc,dwd_wh_dsc_outbound_line_dtl_di.sku_barcode,dwd_wh_dsc_outbound_line_dtl_di.batch_number,dwd_wh_dsc_outbound_line_dtl_di.serial_number,dwd_wh_dsc_outbound_line_dtl_di.vendor_sku_barcode,dwd_wh_dsc_outbound_line_dtl_di.order_id,dwd_wh_dsc_outbound_line_dtl_di.order_line,dwd_wh_dsc_outbound_line_dtl_di.order_status,dwd_wh_dsc_outbound_line_dtl_di.order_type,dwd_wh_dsc_outbound_line_dtl_di.launch_number,dwd_wh_dsc_outbound_line_dtl_di.pick_no,dwd_wh_dsc_outbound_line_dtl_di.pick_create_date,dwd_wh_dsc_outbound_line_dtl_di.required_ship_date,dwd_wh_dsc_outbound_line_dtl_di.inventory_status,dwd_wh_dsc_outbound_line_dtl_di.original_order_qty,dwd_wh_dsc_outbound_line_dtl_di.allocated_qty,dwd_wh_dsc_outbound_line_dtl_di.shipped_qty,dwd_wh_dsc_outbound_line_dtl_di.shipped_volume,dwd_wh_dsc_outbound_line_dtl_di.shipped_weight,dwd_wh_dsc_outbound_line_dtl_di.quantity_um,dwd_wh_dsc_outbound_line_dtl_di.volume_um,dwd_wh_dsc_outbound_line_dtl_di.weight_um,dwd_wh_dsc_outbound_line_dtl_di.std_shipped_volume,dwd_wh_dsc_outbound_line_dtl_di.std_shipped_weight,dwd_wh_dsc_outbound_line_dtl_di.priority,dwd_wh_dsc_outbound_line_dtl_di.closed_date,dwd_wh_dsc_outbound_line_dtl_di.create_date,dwd_wh_dsc_outbound_line_dtl_di.last_modified_date,dwd_wh_dsc_outbound_line_dtl_di.src_inc_day,dwd_wh_dsc_outbound_line_dtl_di.data_source,dwd_wh_dsc_outbound_line_dtl_di.shipment_id,dwd_wh_dsc_outbound_line_dtl_di.inc_day,dwd_wh_dsc_outbound_line_dtl_di.src
Pernod-Wine,Pernod-Wine,JIQ,JIQ,035906,035906,绝对风味伏特加(覆盆莓味),null,null,null,null,42021858,460982,900.0,398DPWH6,152816,null,null,2021-05-31 00:00:00,null,120.0,null,120.0,0.0,867.6,BT,null,KG,null,null,0,2021-06-01 16:22:46,2021-05-28 10:46:01,2021-06-01 08:23:09,20210803,scale_jiq,83294,20210601,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,035414,035414,绝对X伏特加风味配制酒 192 X 5CL,null,null,null,null,31956958,461184,900.0,null,152846,null,null,2021-06-01 00:00:00,null,192.0,null,192.0,0.0,2304.0,BT,null,null,null,null,0,2021-06-01 16:22:46,2021-06-01 01:20:02,2021-06-01 08:23:10,20210803,scale_jiq,83319,20210601,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,035906,035906,绝对风味伏特加(覆盆莓味),null,null,null,null,42021965,461118,900.0,398DPWH6,152846,null,null,2021-06-02 00:00:00,null,180.0,null,180.0,0.0,1301.4,BT,null,KG,null,null,0,2021-06-02 15:32:11,2021-05-31 09:16:00,2021-06-02 07:32:39,20210803,scale_jiq,83313,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,035906,035906,绝对风味伏特加(覆盆莓味),null,null,null,null,42021798,461119,900.0,398DPWH6,152846,null,null,2021-06-02 00:00:00,null,300.0,null,300.0,0.0,2169.0,BT,null,KG,null,null,0,2021-06-02 15:32:11,2021-05-31 09:46:01,2021-06-02 07:32:40,20210803,scale_jiq,83314,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,013829,013829,皇家礼炮21年苏格兰威士忌-有盒装 6 X 70CL,null,null,null,null,39942620,461504,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,6.0,null,6.0,197316.0,69.6,BT,null,KG,null,null,0,2021-06-02 10:34:58,2021-06-01 06:16:01,2021-06-02 02:35:29,20210803,scale_jiq,83340,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,011117,011117,芝华士12年苏格兰威士忌-无盒装 6 X 150CL,null,null,null,null,39942620,461505,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,6.0,null,6.0,163296.0,97.8,BT,null,KG,null,null,0,2021-06-02 10:34:58,2021-06-01 06:16:01,2021-06-02 02:35:29,20210803,scale_jiq,83340,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,009527,009527,马爹利尚选XXO干邑白兰地-有盒装 6 X 70CL,null,null,null,null,39942623,461506,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,6.0,null,6.0,0.0,117.18,BT,null,KG,null,null,0,2021-06-02 10:34:58,2021-06-01 06:16:01,2021-06-02 02:35:30,20210803,scale_jiq,83341,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,013829,013829,皇家礼炮21年苏格兰威士忌-有盒装 6 X 70CL,null,null,null,null,39942623,461507,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,6.0,null,6.0,197316.0,69.6,BT,null,KG,null,null,0,2021-06-02 10:34:58,2021-06-01 06:16:01,2021-06-02 02:35:30,20210803,scale_jiq,83341,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,ORB719,ORB719,杰卡斯经典系列霞多丽干白葡萄酒 6 X 75CL,null,null,null,null,39942623,461508,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,0.0,null,0.0,0.0,0.0,BT,null,KG,null,null,0,2021-06-02 10:34:58,2021-06-01 06:16:01,2021-06-02 02:35:30,20210803,scale_jiq,83341,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,013829,013829,皇家礼炮21年苏格兰威士忌-有盒装 6 X 70CL,null,null,null,null,39942622,461509,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,6.0,null,6.0,197316.0,69.6,BT,null,KG,null,null,0,2021-06-02 10:34:58,2021-06-01 06:16:01,2021-06-02 02:35:31,20210803,scale_jiq,83342,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,BF1024,BF1024,必富达金酒蒸馏酒-AJ鸡尾酒伴组B1 120 X 5CL,null,null,null,null,39942622,461510,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,0.0,null,0.0,0.0,0.0,BT,null,KG,null,null,0,2021-06-02 10:34:58,2021-06-01 06:16:01,2021-06-02 02:35:31,20210803,scale_jiq,83342,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,013829,013829,皇家礼炮21年苏格兰威士忌-有盒装 6 X 70CL,null,null,null,null,39942626,461513,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,6.0,null,6.0,197316.0,69.6,BT,null,KG,null,null,0,2021-06-02 10:34:58,2021-06-01 06:16:01,2021-06-02 02:35:32,20210803,scale_jiq,83343,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,ORF810,ORF810,杰卡斯百寿山巴罗萨谷西拉干红葡萄酒 6 X 75CL,null,null,null,null,39942626,461514,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,0.0,null,0.0,0.0,0.0,BT,null,KG,null,null,0,2021-06-02 10:34:58,2021-06-01 06:16:01,2021-06-02 02:35:32,20210803,scale_jiq,83343,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,035906,035906,绝对风味伏特加(覆盆莓味) 6 X 70CL,null,null,null,null,39942626,461515,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,6.0,null,6.0,0.0,43.38,BT,null,KG,null,null,0,2021-06-02 10:34:58,2021-06-01 06:16:01,2021-06-02 02:35:32,20210803,scale_jiq,83343,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,035806,035806,绝对风味伏特加(苹果梨味) 6 X 70CL,null,null,null,null,39942626,461516,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,6.0,null,6.0,0.0,43.56,BT,null,KG,null,null,0,2021-06-02 10:34:58,2021-06-01 06:16:01,2021-06-02 02:35:32,20210803,scale_jiq,83343,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,005685,005685,马爹利名士干邑白兰地-有盒装 12 X 100CL,null,null,null,null,39942626,461512,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,0.0,null,0.0,0.0,0.0,BT,null,KG,null,null,0,2021-06-02 10:34:58,2021-06-01 06:16:01,2021-06-02 02:35:32,20210803,scale_jiq,83343,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,005663,005663,马爹利名士干邑白兰地-有盒装 6 X 150CL,null,null,null,null,39942626,461511,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,0.0,null,0.0,0.0,0.0,BT,null,KG,null,null,0,2021-06-02 10:34:58,2021-06-01 06:16:01,2021-06-02 02:35:32,20210803,scale_jiq,83343,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,005685,005685,马爹利名士干邑白兰地-有盒装 12 X 100CL,null,null,null,null,39942628,461541,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,0.0,null,0.0,0.0,0.0,BT,null,KG,null,null,0,2021-06-02 10:34:58,2021-06-01 06:31:03,2021-06-02 02:35:33,20210803,scale_jiq,83346,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,035806,035806,绝对风味伏特加(苹果梨味) 6 X 70CL,null,null,null,null,39942628,461544,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,6.0,null,6.0,0.0,43.56,BT,null,KG,null,null,0,2021-06-02 10:34:58,2021-06-01 06:31:03,2021-06-02 02:35:33,20210803,scale_jiq,83346,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,035906,035906,绝对风味伏特加(覆盆莓味) 6 X 70CL,null,null,null,null,39942628,461543,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,96.0,null,96.0,0.0,694.08,BT,null,KG,null,null,0,2021-06-02 10:34:58,2021-06-01 06:31:03,2021-06-02 02:35:33,20210803,scale_jiq,83346,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,035506,035506,绝对风味伏特加(柑橘味) 6 X 70CL,null,null,null,null,39942628,461542,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,6.0,null,6.0,0.0,43.62,BT,null,KG,null,null,0,2021-06-02 10:34:58,2021-06-01 06:31:03,2021-06-02 02:35:33,20210803,scale_jiq,83346,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,036015,036015,绝对伏特加(原味),null,null,null,null,42022028,461615,900.0,398DPWH6,152867,null,null,2021-06-02 00:00:00,null,144.0,null,144.0,3188160.0,2304.0,BT,null,KG,null,null,0,2021-06-02 15:32:11,2021-06-01 07:16:00,2021-06-02 07:32:33,20210803,scale_jiq,83352,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,PJ2221,PJ2221,美丽时光·巴黎艺术经典香槟 12 X 37.5CL,null,null,null,null,39942668,461725,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,180.0,null,180.0,0.0,2070.0,BT,null,KG,null,null,0,2021-06-02 10:34:59,2021-06-01 07:46:01,2021-06-02 02:35:34,20210803,scale_jiq,83367,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,035906,035906,绝对风味伏特加(覆盆莓味),null,null,null,null,42022051,461727,900.0,398DPWH6,152867,null,null,2021-06-02 00:00:00,null,198.0,null,198.0,0.0,1431.54,BT,null,KG,null,null,0,2021-06-02 15:32:11,2021-06-01 08:16:01,2021-06-02 07:32:34,20210803,scale_jiq,83369,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,035906,035906,绝对风味伏特加(覆盆莓味),null,null,null,null,42022021,461728,900.0,398DPWH6,152867,null,null,2021-06-02 00:00:00,null,600.0,null,600.0,0.0,4338.0,BT,null,KG,null,null,0,2021-06-02 15:32:11,2021-06-01 08:16:01,2021-06-02 07:32:35,20210803,scale_jiq,83370,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,009527,009527,马爹利尚选XXO干邑白兰地-有盒装 6 X 70CL,null,null,null,null,39942634,461729,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,18.0,null,18.0,0.0,351.54,BT,null,KG,null,null,0,2021-06-02 10:34:58,2021-06-01 08:36:01,2021-06-02 02:35:35,20210803,scale_jiq,83371,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,ORF810,ORF810,杰卡斯百寿山巴罗萨谷西拉干红葡萄酒 6 X 75CL,null,null,null,null,39942634,461730,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,0.0,null,0.0,0.0,0.0,BT,null,KG,null,null,0,2021-06-02 10:34:58,2021-06-01 08:36:01,2021-06-02 02:35:35,20210803,scale_jiq,83371,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,009527,009527,马爹利尚选XXO干邑白兰地-有盒装 6 X 70CL,null,null,null,null,39942636,461731,900.0,TOF,152872,null,null,2021-06-01 00:00:00,null,6.0,null,6.0,0.0,117.18,BT,null,KG,null,null,0,2021-06-02 15:32:11,2021-06-01 08:41:01,2021-06-02 07:32:37,20210803,scale_jiq,83372,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,AB1816,AB1816,亚伯乐高地单一麦芽苏格兰威士忌18年陈酿 6 X 70CL,null,null,null,null,31956911,461732,900.0,null,152871,null,null,2021-06-01 00:00:00,null,2.0,null,2.0,43541.76,19.2,BT,null,null,null,null,0,2021-06-02 15:32:11,2021-06-01 10:27:18,2021-06-02 07:32:36,20210803,scale_jiq,83373,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,015877,015877,格兰威特单一麦芽苏格兰威士忌50年陈酿温切斯特典藏系列 1 X 75CL,null,null,null,null,39942652,461795,900.0,null,152879,null,null,2021-06-02 00:00:00,null,1.0,null,1.0,0.0,16.3,BT,null,null,null,null,0,2021-06-02 15:32:11,2021-06-02 02:42:10,2021-06-02 07:32:38,20210803,scale_jiq,83382,20210602,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,035906,035906,绝对风味伏特加(覆盆莓味),null,null,null,null,42022078,461886,900.0,398DPWH6,152909,null,null,2021-06-03 00:00:00,null,90.0,null,90.0,0.0,650.7,BT,null,KG,null,null,0,2021-06-03 16:43:38,2021-06-02 05:46:00,2021-06-03 08:44:01,20210803,scale_jiq,83389,20210603,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,BF0926,BF0926,必富达金酒蒸馏酒 12 X 70CL,null,null,null,null,31956956,461964,900.0,null,152909,null,null,2021-06-02 00:00:00,null,19.0,null,19.0,351120.0,277.4,BT,null,null,null,null,0,2021-06-03 16:43:38,2021-06-02 07:36:29,2021-06-03 08:44:02,20210803,scale_jiq,83398,20210603,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,BF0926,BF0926,必富达金酒蒸馏酒 12 X 70CL,null,null,null,null,31956989,461965,900.0,null,152909,null,null,2021-06-02 00:00:00,null,24.0,null,24.0,443520.0,350.4,BT,null,null,null,null,0,2021-06-03 16:43:38,2021-06-02 07:38:48,2021-06-03 08:44:03,20210803,scale_jiq,83399,20210603,scale
Pernod-MOT,Pernod-MOT,JIQ,JIQ,QWI019,QWI019,沃内干红葡萄酒 6 X 75CL,null,null,null,null,39942712,461971,900.0,TOF,152927,null,null,2021-06-02 00:00:00,null,12.0,null,12.0,0.0,0.0,BT,null,null,null,null,0,2021-06-03 14:51:42,2021-06-02 08:46:01,2021-06-03 06:52:20,20210803,scale_jiq,83402,20210603,scale
Pernod-MOT,Pernod-MOT,JIQ,JIQ,QLB004,QLB004,威士忌配制酒 24 X 12.5CL,null,null,null,null,39942712,461976,900.0,TOF,152927,null,null,2021-06-02 00:00:00,null,60.0,null,60.0,0.0,0.0,BT,null,null,null,null,0,2021-06-03 14:51:42,2021-06-02 08:46:01,2021-06-03 06:52:20,20210803,scale_jiq,83402,20210603,scale
Pernod-MOT,Pernod-MOT,JIQ,JIQ,QLB001,QLB001,金酒配制酒 24 X 12.5CL,null,null,null,null,39942712,461973,900.0,TOF,152927,null,null,2021-06-02 00:00:00,null,60.0,null,60.0,0.0,0.0,BT,null,null,null,null,0,2021-06-03 14:51:42,2021-06-02 08:46:01,2021-06-03 06:52:20,20210803,scale_jiq,83402,20210603,scale
Pernod-MOT,Pernod-MOT,JIQ,JIQ,QLB002,QLB002,朗姆配制酒 24 X 12.5CL,null,null,null,null,39942712,461974,900.0,TOF,152927,null,null,2021-06-02 00:00:00,null,60.0,null,60.0,0.0,0.0,BT,null,null,null,null,0,2021-06-03 14:51:42,2021-06-02 08:46:01,2021-06-03 06:52:20,20210803,scale_jiq,83402,20210603,scale
Pernod-MOT,Pernod-MOT,JIQ,JIQ,QLB003,QLB003,伏特加配制酒 24 X 12.5CL,null,null,null,null,39942712,461975,900.0,TOF,152927,null,null,2021-06-02 00:00:00,null,60.0,null,60.0,0.0,0.0,BT,null,null,null,null,0,2021-06-03 14:51:42,2021-06-02 08:46:01,2021-06-03 06:52:20,20210803,scale_jiq,83402,20210603,scale
Pernod-MOT,Pernod-MOT,JIQ,JIQ,QWI009,QWI009,马尔赛奈鹧鸪园干白葡萄酒 6 X 75CL,null,null,null,null,39942712,461972,900.0,TOF,152927,null,null,2021-06-02 00:00:00,null,6.0,null,6.0,0.0,0.0,BT,null,null,null,null,0,2021-06-03 14:51:42,2021-06-02 08:46:01,2021-06-03 06:52:20,20210803,scale_jiq,83402,20210603,scale
Pernod-MOT,Pernod-MOT,JIQ,JIQ,QLB005,QLB005,龙舌兰配制酒 24 X 12.5CL,null,null,null,null,39942712,461977,900.0,TOF,152927,null,null,2021-06-02 00:00:00,null,60.0,null,60.0,0.0,0.0,BT,null,null,null,null,0,2021-06-03 14:51:42,2021-06-02 08:46:01,2021-06-03 06:52:20,20210803,scale_jiq,83402,20210603,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,SNB120,SNB120,丽石庄园长相思白葡萄酒 6 X 75CL,null,null,null,null,39942710,461978,900.0,TOF,152926,null,null,2021-06-02 00:00:00,null,12.0,null,12.0,0.0,86.4,BT,null,KG,null,null,0,2021-06-03 14:51:42,2021-06-02 08:46:02,2021-06-03 06:52:18,20210803,scale_jiq,83403,20210603,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,BT1910,BT1910,百龄坛特醇苏格兰威士忌-李宁塑封,null,null,null,null,42022125,461986,900.0,398DPWH6,152922,null,null,2021-06-03 00:00:00,null,960.0,null,960.0,0.0,0.0,BT,null,null,null,null,0,2021-06-03 16:43:38,2021-06-02 09:16:03,2021-06-03 08:44:04,20210803,scale_jiq,83406,20210603,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,BF0926,BF0926,必富达金酒蒸馏酒 12 X 70CL,null,null,null,null,39942738,461990,900.0,TOF,152926,null,null,2021-06-03 00:00:00,null,120.0,null,120.0,2217600.0,1752.0,BT,null,KG,null,null,0,2021-06-03 14:51:42,2021-06-03 01:46:00,2021-06-03 06:52:19,20210803,scale_jiq,83410,20210603,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,SNB120,SNB120,丽石庄园长相思白葡萄酒 6 X 75CL,null,null,null,null,31956988,461991,900.0,null,152925,null,null,2021-06-03 00:00:00,null,60.0,null,60.0,0.0,432.0,BT,null,null,null,null,0,2021-06-03 16:43:38,2021-06-03 02:07:23,2021-06-03 08:44:05,20210803,scale_jiq,83411,20210603,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,OSO200,OSO200,杰卡斯莫斯卡托桃红起泡葡萄酒 6 X 75CL,null,null,null,null,39942750,462079,900.0,TOF,152937,null,null,2021-06-03 00:00:00,null,360.0,null,360.0,5323500.0,3240.0,BT,null,KG,null,null,0,2021-06-03 14:51:42,2021-06-03 06:16:01,2021-06-03 06:52:21,20210803,scale_jiq,83417,20210603,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,OSO200,OSO200,杰卡斯莫斯卡托桃红起泡葡萄酒 6 X 75CL,null,null,null,null,39942748,462080,900.0,TOF,152937,null,null,2021-06-03 00:00:00,null,216.0,null,216.0,3194100.0,1944.0,BT,null,KG,null,null,0,2021-06-03 14:51:42,2021-06-03 06:16:01,2021-06-03 06:52:21,20210803,scale_jiq,83418,20210603,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,OSO200,OSO200,杰卡斯莫斯卡托桃红起泡葡萄酒 6 X 75CL,null,null,null,null,39942752,462081,900.0,TOF,152937,null,null,2021-06-03 00:00:00,null,120.0,null,120.0,1774500.0,1080.0,BT,null,KG,null,null,0,2021-06-03 14:51:42,2021-06-03 06:16:02,2021-06-03 06:52:22,20210803,scale_jiq,83419,20210603,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,OSO200,OSO200,杰卡斯莫斯卡托桃红起泡葡萄酒 6 X 75CL,null,null,null,null,39942754,462082,900.0,TOF,152937,null,null,2021-06-03 00:00:00,null,402.0,null,402.0,5944575.0,3618.0,BT,null,KG,null,null,0,2021-06-03 14:51:42,2021-06-03 06:16:02,2021-06-03 06:52:23,20210803,scale_jiq,83420,20210603,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,OSO200,OSO200,杰卡斯莫斯卡托桃红起泡葡萄酒 6 X 75CL,null,null,null,null,39942756,462083,900.0,TOF,152937,null,null,2021-06-03 00:00:00,null,270.0,null,270.0,3992625.0,2430.0,BT,null,KG,null,null,0,2021-06-03 14:51:42,2021-06-03 06:16:02,2021-06-03 06:52:24,20210803,scale_jiq,83421,20210603,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,OSO200,OSO200,杰卡斯莫斯卡托桃红起泡葡萄酒 6 X 75CL,null,null,null,null,39942758,462084,900.0,TOF,152937,null,null,2021-06-03 00:00:00,null,264.0,null,264.0,3903900.0,2376.0,BT,null,KG,null,null,0,2021-06-03 14:51:42,2021-06-03 06:16:02,2021-06-03 06:52:25,20210803,scale_jiq,83422,20210603,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,015237,015237,格兰威特单一麦芽苏格兰威士忌18年欧洲橡木桶陈酿 6 X 70CL,null,null,null,null,39942763,462087,900.0,TOF,152937,null,null,2021-06-03 00:00:00,null,48.0,null,48.0,983040.0,523.2,BT,null,KG,null,null,0,2021-06-03 14:51:42,2021-06-03 06:16:02,2021-06-03 06:52:26,20210803,scale_jiq,83423,20210603,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,BF0926,BF0926,必富达金酒蒸馏酒 12 X 70CL,null,null,null,null,39942763,462085,900.0,TOF,152937,null,null,2021-06-03 00:00:00,null,48.0,null,48.0,887040.0,700.8,BT,null,KG,null,null,0,2021-06-03 14:51:42,2021-06-03 06:16:02,2021-06-03 06:52:26,20210803,scale_jiq,83423,20210603,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,OSO200,OSO200,杰卡斯莫斯卡托桃红起泡葡萄酒 6 X 75CL,null,null,null,null,39942763,462086,900.0,TOF,152937,null,null,2021-06-03 00:00:00,null,540.0,null,540.0,7985250.0,4860.0,BT,null,KG,null,null,0,2021-06-03 14:51:42,2021-06-03 06:16:02,2021-06-03 06:52:26,20210803,scale_jiq,83423,20210603,scale
